date,item_id,movement_type,qty,doc_ref
2025-11-17,MRO-0033,ISSUE,-1,WO-69528
2025-11-17,MRO-0033,ISSUE,-3,WO-74536
2025-11-25,MRO-0033,RECEIPT,10,PO-73960
2025-01-01,MRO-0034,OPENING,13,OPEN
2025-01-06,MRO-0034,ISSUE,-1,WO-91746
2025-01-09,MRO-0034,ISSUE,-1,WO-53371
2025-01-18,MRO-0034,ISSUE,-1,WO-87903
2025-01-24,MRO-0034,ISSUE,-1,WO-69528
2025-01-27,MRO-0034,ISSUE,-3,WO-96407
2025-01-27,MRO-0034,ISSUE,-1,WO-54016
2025-01-29,MRO-0034,ISSUE,-1,WO-52083
2025-02-04,MRO-0034,ISSUE,-1,WO-95837
2025-02-05,MRO-0034,RECEIPT,8,PO-48347
2025-02-16,MRO-0034,ISSUE,-1,WO-97516
2025-02-22,MRO-0034,ISSUE,-1,WO-64025
2025-02-25,MRO-0034,ISSUE,-2,WO-75983
2025-03-07,MRO-0034,RECEIPT,13,PO-90687
2025-03-22,MRO-0034,RECEIPT,8,PO-43415
2025-03-24,MRO-0034,ISSUE,-1,WO-34352
2025-04-08,MRO-0034,ISSUE,-1,WO-15942
2025-04-20,MRO-0034,ISSUE,-5,WO-20923
2025-05-09,MRO-0034,ISSUE,-1,WO-19282
2025-05-13,MRO-0034,ISSUE,-1,WO-56094
2025-06-07,MRO-0034,ISSUE,-2,WO-75530
2025-06-07,MRO-0034,RECEIPT,5,PO-25808
2025-06-27,MRO-0034,ISSUE,-2,WO-53141
2025-07-03,MRO-0034,ISSUE,-1,WO-48304
2025-07-05,MRO-0034,ISSUE,-1,WO-26818
2025-07-15,MRO-0034,ISSUE,-1,WO-19788
2025-07-21,MRO-0034,RECEIPT,8,PO-55635
2025-07-23,MRO-0034,ISSUE,-1,WO-91232
2025-07-26,MRO-0034,ISSUE,-1,WO-35816
2025-08-17,MRO-0034,RECEIPT,8,PO-25794
2025-08-20,MRO-0034,ISSUE,-2,WO-36442
2025-09-23,MRO-0034,ISSUE,-2,WO-73228
2025-09-28,MRO-0034,ISSUE,-1,WO-97863
2025-10-03,MRO-0034,ISSUE,-2,WO-94587
2025-10-12,MRO-0034,ISSUE,-1,WO-67409
2025-10-13,MRO-0034,ISSUE,-2,WO-24177
2025-10-19,MRO-0034,ISSUE,-1,WO-76181
2025-10-21,MRO-0034,ISSUE,-1,WO-43459
2025-10-23,MRO-0034,ISSUE,-1,WO-50466
2025-11-09,MRO-0034,ISSUE,-1,WO-77880
2025-11-12,MRO-0034,RECEIPT,8,PO-29316
2025-11-15,MRO-0034,ISSUE,-2,WO-44841
2025-01-01,MRO-0035,OPENING,2,OPEN
2025-01-10,MRO-0035,ISSUE,-1,WO-29922
2025-01-19,MRO-0035,ISSUE,-2,WO-30701
2025-02-02,MRO-0035,ISSUE,-1,WO-13399
2025-02-03,MRO-0035,ISSUE,-3,WO-39561
2025-02-04,MRO-0035,ISSUE,-1,WO-12428
2025-02-05,MRO-0035,ISSUE,-1,WO-61696
2025-02-06,MRO-0035,ISSUE,-1,WO-64318
2025-02-10,MRO-0035,ISSUE,-1,WO-57479
2025-02-26,MRO-0035,ISSUE,-1,WO-99055
2025-02-26,MRO-0035,ISSUE,-1,WO-61812
2025-03-04,MRO-0035,ISSUE,-2,WO-56118
2025-03-04,MRO-0035,ISSUE,-3,WO-20082
2025-03-26,MRO-0035,ISSUE,-2,WO-87642
2025-03-28,MRO-0035,ISSUE,-5,WO-43865
2025-03-31,MRO-0035,ISSUE,-5,WO-41851
2025-04-07,MRO-0035,ISSUE,-1,WO-50317
2025-04-14,MRO-0035,ISSUE,-1,WO-88457
2025-04-15,MRO-0035,ISSUE,-3,WO-67475
2025-04-24,MRO-0035,RECEIPT,10,PO-65547
2025-04-28,MRO-0035,ISSUE,-1,WO-63363
2025-05-01,MRO-0035,ISSUE,-2,WO-58546
2025-05-02,MRO-0035,ISSUE,-1,WO-22183
2025-05-03,MRO-0035,ISSUE,-1,WO-78166
2025-05-04,MRO-0035,ISSUE,-2,WO-35514
2025-05-08,MRO-0035,ISSUE,-1,WO-90203
2025-05-15,MRO-0035,ISSUE,-1,WO-49704
2025-05-18,MRO-0035,ISSUE,-2,WO-25940
2025-05-20,MRO-0035,ISSUE,-2,WO-82724
2025-05-20,MRO-0035,ISSUE,-1,WO-47261
2025-05-27,MRO-0035,ISSUE,-2,WO-77658
2025-05-28,MRO-0035,ISSUE,-1,WO-70646
2025-06-09,MRO-0035,ISSUE,-1,WO-36191
2025-06-10,MRO-0035,ISSUE,-1,WO-52619
2025-06-11,MRO-0035,RECEIPT,10,PO-63497
2025-06-13,MRO-0035,ISSUE,-1,WO-75204
2025-06-13,MRO-0035,ISSUE,-1,WO-32974
2025-06-20,MRO-0035,RECEIPT,13,PO-41350
2025-06-21,MRO-0035,ISSUE,-2,WO-14624
2025-06-22,MRO-0035,ISSUE,-1,WO-58313
2025-06-26,MRO-0035,ISSUE,-2,WO-26030
2025-07-28,MRO-0035,ISSUE,-1,WO-29733
2025-08-05,MRO-0035,ISSUE,-1,WO-94937
2025-08-16,MRO-0035,ISSUE,-1,WO-68850
2025-08-26,MRO-0035,RECEIPT,10,PO-94457
2025-08-27,MRO-0035,ISSUE,-1,WO-86671
2025-08-28,MRO-0035,ISSUE,-1,WO-38158
2025-08-30,MRO-0035,ISSUE,-1,WO-63528
2025-09-02,MRO-0035,ISSUE,-1,WO-67740
2025-09-11,MRO-0035,ISSUE,-1,WO-66415
2025-09-11,MRO-0035,RECEIPT,10,PO-94668
2025-09-13,MRO-0035,ISSUE,-3,WO-57588
2025-09-19,MRO-0035,RECEIPT,8,PO-12012
2025-09-27,MRO-0035,ISSUE,-3,WO-66782
2025-09-28,MRO-0035,ISSUE,-1,WO-48719
2025-10-03,MRO-0035,RECEIPT,10,PO-67569
2025-10-05,MRO-0035,ISSUE,-1,WO-83467
2025-10-09,MRO-0035,ISSUE,-1,WO-48166
2025-10-12,MRO-0035,ISSUE,-1,WO-94061
2025-10-18,MRO-0035,ISSUE,-1,WO-54926
2025-11-09,MRO-0035,ISSUE,-1,WO-68858
2025-11-10,MRO-0035,ISSUE,-1,WO-10475
2025-11-25,MRO-0035,ISSUE,-2,WO-87690
2025-01-01,MRO-0036,OPENING,5,OPEN
2025-01-16,MRO-0036,RECEIPT,8,PO-27557
2025-01-17,MRO-0036,ISSUE,-3,WO-37570
2025-01-18,MRO-0036,RECEIPT,13,PO-52203
2025-01-20,MRO-0036,ISSUE,-2,WO-50533
2025-02-02,MRO-0036,ISSUE,-1,WO-28103
2025-02-08,MRO-0036,ISSUE,-1,WO-10996
2025-02-09,MRO-0036,RECEIPT,10,PO-43284
2025-03-13,MRO-0036,ISSUE,-1,WO-67030
2025-03-17,MRO-0036,ISSUE,-2,WO-23669
2025-03-23,MRO-0036,ISSUE,-2,WO-92212
2025-03-28,MRO-0036,ISSUE,-1,WO-17739
2025-04-08,MRO-0036,ISSUE,-5,WO-70497
2025-04-20,MRO-0036,ISSUE,-1,WO-71111
2025-04-20,MRO-0036,ISSUE,-2,WO-35749
2025-05-02,MRO-0036,ISSUE,-3,WO-42784
2025-05-20,MRO-0036,ISSUE,-1,WO-76568
2025-06-10,MRO-0036,RECEIPT,10,PO-15713
2025-06-16,MRO-0036,RECEIPT,21,PO-59469
2025-06-24,MRO-0036,ISSUE,-1,WO-21949
2025-06-28,MRO-0036,ISSUE,-2,WO-30669
2025-07-02,MRO-0036,ISSUE,-1,WO-11048
2025-07-07,MRO-0036,RECEIPT,8,PO-39715
2025-07-21,MRO-0036,ISSUE,-2,WO-89992
2025-08-11,MRO-0036,ISSUE,-1,WO-92306
2025-09-24,MRO-0036,ISSUE,-1,WO-24141
2025-09-25,MRO-0036,ISSUE,-3,WO-61655
2025-09-27,MRO-0036,RECEIPT,8,PO-35894
2025-10-03,MRO-0036,ISSUE,-2,WO-97465
2025-10-08,MRO-0036,ISSUE,-1,WO-47669
2025-10-09,MRO-0036,ISSUE,-2,WO-36936
2025-10-20,MRO-0036,ISSUE,-1,WO-93492
2025-01-01,MRO-0037,OPENING,13,OPEN
2025-01-06,MRO-0037,ISSUE,-1,WO-75851
2025-01-06,MRO-0037,ISSUE,-2,WO-97621
2025-01-22,MRO-0037,ISSUE,-1,WO-54361
2025-01-29,MRO-0037,RECEIPT,13,PO-96269
2025-02-02,MRO-0037,ISSUE,-1,WO-46482
2025-02-09,MRO-0037,ISSUE,-1,WO-46995
2025-02-11,MRO-0037,ISSUE,-1,WO-21987
2025-02-14,MRO-0037,ISSUE,-2,WO-88333
2025-02-20,MRO-0037,ISSUE,-1,WO-70991
2025-03-02,MRO-0037,ISSUE,-2,WO-55512
2025-03-08,MRO-0037,ISSUE,-1,WO-15344
2025-03-18,MRO-0037,ISSUE,-2,WO-79702
2025-03-24,MRO-0037,ISSUE,-1,WO-11756
2025-04-04,MRO-0037,ISSUE,-5,WO-74502
2025-04-05,MRO-0037,ISSUE,-1,WO-37656
2025-04-18,MRO-0037,ISSUE,-1,WO-66746
2025-04-20,MRO-0037,ISSUE,-1,WO-29321
2025-04-25,MRO-0037,RECEIPT,5,PO-99095
2025-04-26,MRO-0037,ISSUE,-2,WO-89136
2025-04-30,MRO-0037,ISSUE,-2,WO-24055
2025-05-03,MRO-0037,ISSUE,-1,WO-45234
2025-05-12,MRO-0037,ISSUE,-1,WO-80780
2025-05-15,MRO-0037,ISSUE,-2,WO-78522
2025-05-18,MRO-0037,RECEIPT,8,PO-80527
2025-05-26,MRO-0037,ISSUE,-1,WO-21080
2025-06-08,MRO-0037,ISSUE,-1,WO-50961
2025-06-13,MRO-0037,ISSUE,-1,WO-40309
2025-06-17,MRO-0037,ISSUE,-1,WO-18559
2025-06-17,MRO-0037,ISSUE,-1,WO-31538
2025-06-24,MRO-0037,ISSUE,-1,WO-50521
2025-06-30,MRO-0037,RECEIPT,13,PO-10008
2025-07-01,MRO-0037,ISSUE,-5,WO-56727
2025-07-03,MRO-0037,ISSUE,-2,WO-34690
2025-07-06,MRO-0037,ISSUE,-1,WO-12578
2025-07-09,MRO-0037,ISSUE,-1,WO-22970
2025-07-11,MRO-0037,ISSUE,-1,WO-72607
2025-07-29,MRO-0037,ISSUE,-2,WO-98077
2025-08-07,MRO-0037,ISSUE,-3,WO-82937
2025-08-13,MRO-0037,ISSUE,-1,WO-75806
2025-08-14,MRO-0037,ISSUE,-2,WO-25757
2025-08-29,MRO-0037,ISSUE,-1,WO-84182
2025-09-02,MRO-0037,ISSUE,-3,WO-96451
2025-09-04,MRO-0037,ISSUE,-2,WO-82374
2025-09-15,MRO-0037,ISSUE,-1,WO-44530
2025-09-16,MRO-0037,ISSUE,-2,WO-45549
2025-09-17,MRO-0037,ISSUE,-1,WO-94318
2025-09-18,MRO-0037,ISSUE,-1,WO-76356
2025-09-18,MRO-0037,ISSUE,-2,WO-97061
2025-09-19,MRO-0037,ISSUE,-1,WO-95834
2025-09-19,MRO-0037,ISSUE,-1,WO-98589
2025-09-25,MRO-0037,ISSUE,-1,WO-86998
2025-09-25,MRO-0037,ISSUE,-1,WO-83447
2025-09-25,MRO-0037,ISSUE,-1,WO-23178
2025-09-27,MRO-0037,ISSUE,-1,WO-66193
2025-10-03,MRO-0037,ISSUE,-1,WO-28551
2025-10-13,MRO-0037,RECEIPT,8,PO-85934
2025-10-19,MRO-0037,ISSUE,-1,WO-11826
2025-10-21,MRO-0037,ISSUE,-1,WO-45315
2025-10-21,MRO-0037,ISSUE,-1,WO-83035
2025-10-22,MRO-0037,ISSUE,-1,WO-23333
2025-10-28,MRO-0037,RECEIPT,10,PO-46933
2025-10-29,MRO-0037,ISSUE,-1,WO-85669
2025-10-31,MRO-0037,ISSUE,-1,WO-40058
2025-11-03,MRO-0037,ISSUE,-1,WO-10963
2025-11-10,MRO-0037,ISSUE,-2,WO-50437
2025-11-14,MRO-0037,ISSUE,-2,WO-82331
2025-11-17,MRO-0037,ISSUE,-1,WO-19897
2025-11-19,MRO-0037,ISSUE,-3,WO-33305
2025-11-26,MRO-0037,ISSUE,-1,WO-36657
2025-11-28,MRO-0037,RECEIPT,13,PO-27203
2025-11-30,MRO-0037,ISSUE,-1,WO-69188
2025-01-01,MRO-0038,OPENING,8,OPEN
2025-01-07,MRO-0038,ISSUE,-1,WO-83951
2025-01-15,MRO-0038,ISSUE,-1,WO-96626
2025-01-17,MRO-0038,ISSUE,-2,WO-59985
2025-01-24,MRO-0038,ISSUE,-1,WO-50048
2025-01-28,MRO-0038,ISSUE,-2,WO-97776
2025-02-22,MRO-0038,ISSUE,-1,WO-70278
2025-03-10,MRO-0038,RECEIPT,21,PO-68597
2025-03-11,MRO-0038,ISSUE,-1,WO-89247
2025-03-13,MRO-0038,ISSUE,-1,WO-60305
2025-03-16,MRO-0038,RECEIPT,5,PO-96226
2025-03-18,MRO-0038,ISSUE,-1,WO-68889
2025-03-26,MRO-0038,ISSUE,-1,WO-29520
2025-03-30,MRO-0038,ISSUE,-1,WO-32386
2025-05-10,MRO-0038,RECEIPT,13,PO-48016
2025-05-15,MRO-0038,ISSUE,-1,WO-43626
2025-05-28,MRO-0038,ISSUE,-3,WO-20238
2025-06-07,MRO-0038,ISSUE,-1,WO-31462
2025-06-16,MRO-0038,RECEIPT,5,PO-97989
2025-06-25,MRO-0038,ISSUE,-2,WO-79301
2025-06-27,MRO-0038,ISSUE,-2,WO-34997
2025-07-13,MRO-0038,ISSUE,-1,WO-38691
2025-07-21,MRO-0038,ISSUE,-1,WO-58935
2025-07-29,MRO-0038,RECEIPT,13,PO-75094
2025-08-04,MRO-0038,ISSUE,-1,WO-70275
2025-08-08,MRO-0038,ISSUE,-2,WO-33645
2025-08-11,MRO-0038,ISSUE,-1,WO-29152
2025-08-20,MRO-0038,ISSUE,-3,WO-51281
2025-08-23,MRO-0038,RECEIPT,10,PO-29676
2025-09-21,MRO-0038,RECEIPT,5,PO-42106
2025-10-02,MRO-0038,ISSUE,-1,WO-47362
2025-11-30,MRO-0038,ISSUE,-1,WO-92665
2025-01-01,MRO-0039,OPENING,1,OPEN
2025-01-01,MRO-0039,RECEIPT,8,PO-98038
2025-01-14,MRO-0039,ISSUE,-1,WO-14451
2025-01-19,MRO-0039,ISSUE,-1,WO-36318
2025-01-31,MRO-0039,ISSUE,-1,WO-85242
2025-02-13,MRO-0039,ISSUE,-1,WO-56631
2025-02-24,MRO-0039,ISSUE,-1,WO-63888
2025-03-12,MRO-0039,ISSUE,-1,WO-56270
2025-03-26,MRO-0039,ISSUE,-1,WO-67278
2025-03-30,MRO-0039,ISSUE,-5,WO-52902
2025-04-03,MRO-0039,ISSUE,-2,WO-73862
2025-04-08,MRO-0039,RECEIPT,8,PO-48506
2025-04-09,MRO-0039,RECEIPT,10,PO-37236
2025-04-17,MRO-0039,ISSUE,-2,WO-33365
2025-04-22,MRO-0039,ISSUE,-1,WO-80287
2025-05-05,MRO-0039,ISSUE,-1,WO-14078
2025-05-09,MRO-0039,RECEIPT,5,PO-61057
2025-05-26,MRO-0039,ISSUE,-1,WO-63040
2025-05-26,MRO-0039,ISSUE,-1,WO-16830
2025-06-17,MRO-0039,RECEIPT,10,PO-38290
2025-06-30,MRO-0039,ISSUE,-1,WO-29776
2025-07-13,MRO-0039,RECEIPT,10,PO-74867
2025-08-17,MRO-0039,ISSUE,-1,WO-24910
2025-08-30,MRO-0039,RECEIPT,5,PO-88300
2025-09-27,MRO-0039,ISSUE,-1,WO-28218
2025-10-30,MRO-0039,ISSUE,-1,WO-47220
2025-11-14,MRO-0039,ISSUE,-2,WO-22541
2025-11-23,MRO-0039,ISSUE,-1,WO-58237
2025-01-01,MRO-0040,OPENING,8,OPEN
2025-01-10,MRO-0040,ISSUE,-1,WO-57251
2025-02-09,MRO-0040,ISSUE,-1,WO-16706
2025-02-10,MRO-0040,ISSUE,-1,WO-77815
2025-02-13,MRO-0040,RECEIPT,10,PO-48802
2025-02-27,MRO-0040,ISSUE,-2,WO-55107
2025-03-14,MRO-0040,ISSUE,-1,WO-75927
2025-04-06,MRO-0040,ISSUE,-1,WO-12174
2025-04-07,MRO-0040,ISSUE,-1,WO-46819
2025-04-28,MRO-0040,RECEIPT,21,PO-70311
2025-05-05,MRO-0040,ISSUE,-1,WO-26785
2025-05-10,MRO-0040,ISSUE,-5,WO-17755
2025-05-11,MRO-0040,RECEIPT,10,PO-53296
2025-05-30,MRO-0040,ISSUE,-1,WO-24692
2025-06-04,MRO-0040,ISSUE,-1,WO-12821
2025-06-12,MRO-0040,ISSUE,-1,WO-72181
2025-06-14,MRO-0040,ISSUE,-2,WO-94188
2025-06-20,MRO-0040,ISSUE,-2,WO-56142
2025-06-21,MRO-0040,ISSUE,-1,WO-17077
2025-06-28,MRO-0040,RECEIPT,10,PO-33581
2025-07-20,MRO-0040,RECEIPT,5,PO-23677
2025-07-24,MRO-0040,ISSUE,-1,WO-11742
2025-07-27,MRO-0040,ISSUE,-1,WO-92880
2025-08-04,MRO-0040,ISSUE,-1,WO-73399
2025-08-07,MRO-0040,ISSUE,-1,WO-70887
2025-08-18,MRO-0040,ISSUE,-1,WO-63306
2025-09-26,MRO-0040,RECEIPT,10,PO-17092
2025-10-09,MRO-0040,ISSUE,-2,WO-92109
2025-10-27,MRO-0040,RECEIPT,10,PO-49148
2025-10-30,MRO-0040,ISSUE,-1,WO-72943
2025-11-13,MRO-0040,ISSUE,-1,WO-91844
2025-11-23,MRO-0040,ISSUE,-1,WO-30865
2025-01-01,MRO-0041,OPENING,3,OPEN
2025-01-12,MRO-0041,RECEIPT,5,PO-92522
2025-01-18,MRO-0041,ISSUE,-1,WO-29270
2025-01-21,MRO-0041,RECEIPT,5,PO-53896
2025-01-25,MRO-0041,RECEIPT,8,PO-92038
2025-01-30,MRO-0041,RECEIPT,8,PO-19652
2025-02-24,MRO-0041,ISSUE,-2,WO-51395
2025-02-24,MRO-0041,ISSUE,-3,WO-65524
2025-03-07,MRO-0041,ISSUE,-2,WO-69574
2025-04-03,MRO-0041,ISSUE,-1,WO-93842
2025-04-05,MRO-0041,RECEIPT,13,PO-73219
2025-04-07,MRO-0041,ISSUE,-1,WO-34457
2025-04-28,MRO-0041,RECEIPT,13,PO-34918
2025-05-08,MRO-0041,ISSUE,-1,WO-39790
2025-05-17,MRO-0041,RECEIPT,8,PO-59148
2025-07-24,MRO-0041,ISSUE,-1,WO-76391
2025-08-28,MRO-0041,ISSUE,-1,WO-66970
2025-08-29,MRO-0041,ISSUE,-3,WO-75980
2025-09-21,MRO-0041,ISSUE,-1,WO-58554
2025-10-04,MRO-0041,ISSUE,-1,WO-44404
2025-11-01,MRO-0041,ISSUE,-2,WO-26459
2025-01-01,MRO-0042,OPENING,13,OPEN
2025-01-02,MRO-0042,ISSUE,-1,WO-22966
2025-01-10,MRO-0042,RECEIPT,8,PO-99184
2025-01-17,MRO-0042,RECEIPT,8,PO-52499
2025-01-19,MRO-0042,ISSUE,-1,WO-84364
2025-01-20,MRO-0042,RECEIPT,5,PO-48845
2025-01-22,MRO-0042,ISSUE,-1,WO-97830
2025-01-23,MRO-0042,ISSUE,-1,WO-84308
2025-01-27,MRO-0042,ISSUE,-1,WO-42634
2025-02-02,MRO-0042,ISSUE,-1,WO-32391
2025-02-04,MRO-0042,ISSUE,-1,WO-44239
2025-02-05,MRO-0042,ISSUE,-1,WO-56842
2025-02-12,MRO-0042,ISSUE,-1,WO-86377
2025-02-13,MRO-0042,ISSUE,-2,WO-19108
2025-02-16,MRO-0042,ISSUE,-1,WO-22401
2025-02-27,MRO-0042,ISSUE,-1,WO-83685
2025-03-01,MRO-0042,ISSUE,-2,WO-11293
2025-03-04,MRO-0042,ISSUE,-1,WO-39112
2025-03-08,MRO-0042,ISSUE,-1,WO-22855
2025-03-11,MRO-0042,ISSUE,-3,WO-62354
2025-03-14,MRO-0042,ISSUE,-2,WO-79811
2025-03-16,MRO-0042,ISSUE,-1,WO-10652
2025-03-17,MRO-0042,ISSUE,-1,WO-48871
2025-03-17,MRO-0042,RECEIPT,10,PO-30503
2025-03-23,MRO-0042,ISSUE,-2,WO-95229
2025-03-26,MRO-0042,ISSUE,-3,WO-78454
2025-03-26,MRO-0042,ISSUE,-2,WO-96613
2025-03-28,MRO-0042,ISSUE,-1,WO-96575
2025-04-01,MRO-0042,ISSUE,-1,WO-86515
2025-04-03,MRO-0042,ISSUE,-1,WO-64528
2025-04-14,MRO-0042,ISSUE,-1,WO-38747
2025-04-14,MRO-0042,ISSUE,-1,WO-98230
2025-04-22,MRO-0042,ISSUE,-2,WO-81657
2025-04-27,MRO-0042,ISSUE,-1,WO-74859
2025-04-29,MRO-0042,ISSUE,-1,WO-79546
2025-05-07,MRO-0042,ISSUE,-1,WO-36933
2025-05-08,MRO-0042,ISSUE,-1,WO-37624
2025-05-08,MRO-0042,ISSUE,-1,WO-66227
2025-05-13,MRO-0042,RECEIPT,8,PO-82223
2025-05-29,MRO-0042,ISSUE,-1,WO-62429
2025-06-03,MRO-0042,ISSUE,-1,WO-79120
2025-06-05,MRO-0042,ISSUE,-2,WO-55230
2025-06-05,MRO-0042,ISSUE,-2,WO-61402
2025-06-06,MRO-0042,ISSUE,-1,WO-11293
2025-06-08,MRO-0042,ISSUE,-1,WO-34761
2025-06-12,MRO-0042,RECEIPT,13,PO-25721
2025-06-19,MRO-0042,ISSUE,-1,WO-63747
2025-06-20,MRO-0042,ISSUE,-2,WO-26897
2025-07-01,MRO-0042,ISSUE,-1,WO-90787
2025-07-04,MRO-0042,ISSUE,-1,WO-38343
2025-07-12,MRO-0042,ISSUE,-2,WO-86293
2025-07-27,MRO-0042,ISSUE,-1,WO-58987
2025-07-29,MRO-0042,ISSUE,-1,WO-53435
2025-07-31,MRO-0042,ISSUE,-1,WO-18273
2025-08-03,MRO-0042,ISSUE,-1,WO-84364
2025-08-08,MRO-0042,ISSUE,-1,WO-38034
2025-08-08,MRO-0042,ISSUE,-2,WO-59336
2025-08-09,MRO-0042,ISSUE,-1,WO-83155
2025-08-18,MRO-0042,ISSUE,-2,WO-64343
2025-08-19,MRO-0042,ISSUE,-1,WO-65841
2025-08-21,MRO-0042,ISSUE,-1,WO-30549
2025-08-26,MRO-0042,ISSUE,-1,WO-92420
2025-08-31,MRO-0042,ISSUE,-1,WO-89195
2025-09-05,MRO-0042,ISSUE,-2,WO-98954
2025-09-08,MRO-0042,ISSUE,-1,WO-82984
2025-09-15,MRO-0042,ISSUE,-1,WO-53416
2025-09-16,MRO-0042,ISSUE,-2,WO-92526
2025-09-17,MRO-0042,ISSUE,-3,WO-62958
2025-09-18,MRO-0042,ISSUE,-2,WO-44750
2025-09-18,MRO-0042,ISSUE,-3,WO-79303
2025-09-26,MRO-0042,ISSUE,-1,WO-38016
2025-09-27,MRO-0042,ISSUE,-1,WO-77923
2025-09-29,MRO-0042,ISSUE,-2,WO-18103
2025-10-06,MRO-0042,ISSUE,-1,WO-93325
2025-10-08,MRO-0042,ISSUE,-1,WO-30665
2025-10-21,MRO-0042,ISSUE,-1,WO-53850
2025-10-24,MRO-0042,ISSUE,-1,WO-94624
2025-10-24,MRO-0042,ISSUE,-1,WO-46226
2025-10-25,MRO-0042,ISSUE,-2,WO-40778
2025-10-25,MRO-0042,RECEIPT,13,PO-62511
2025-10-30,MRO-0042,ISSUE,-1,WO-49358
2025-10-30,MRO-0042,ISSUE,-1,WO-97522
2025-11-05,MRO-0042,ISSUE,-1,WO-35997
2025-11-12,MRO-0042,ISSUE,-1,WO-85006
2025-11-15,MRO-0042,ISSUE,-1,WO-21248
2025-11-16,MRO-0042,ISSUE,-1,WO-95380
2025-11-21,MRO-0042,ISSUE,-1,WO-39845
2025-11-23,MRO-0042,ISSUE,-1,WO-42060
2025-11-25,MRO-0042,ISSUE,-1,WO-18995
2025-11-30,MRO-0042,ISSUE,-1,WO-10969
2025-01-01,MRO-0043,OPENING,0,OPEN
2025-01-03,MRO-0043,ISSUE,-1,WO-77903
2025-01-16,MRO-0043,ISSUE,-1,WO-84552
2025-01-26,MRO-0043,ISSUE,-2,WO-28315
2025-02-04,MRO-0043,ISSUE,-1,WO-70013
2025-02-14,MRO-0043,ISSUE,-1,WO-70387
2025-02-27,MRO-0043,ISSUE,-1,WO-40680
2025-03-01,MRO-0043,ISSUE,-1,WO-27152
2025-03-04,MRO-0043,RECEIPT,13,PO-94899
2025-03-11,MRO-0043,ISSUE,-2,WO-98759
2025-03-15,MRO-0043,ISSUE,-2,WO-80637
2025-03-20,MRO-0043,ISSUE,-1,WO-47370
2025-03-23,MRO-0043,ISSUE,-1,WO-27696
2025-03-29,MRO-0043,ISSUE,-2,WO-75692
2025-04-14,MRO-0043,ISSUE,-2,WO-63234
2025-04-16,MRO-0043,RECEIPT,5,PO-66455
2025-04-24,MRO-0043,RECEIPT,13,PO-91900
2025-04-28,MRO-0043,ISSUE,-2,WO-60788
2025-04-30,MRO-0043,ISSUE,-1,WO-96182
2025-05-01,MRO-0043,ISSUE,-1,WO-19332
2025-05-16,MRO-0043,ISSUE,-2,WO-28060
2025-05-20,MRO-0043,ISSUE,-3,WO-65160
2025-05-25,MRO-0043,ISSUE,-1,WO-94388
2025-06-02,MRO-0043,ISSUE,-2,WO-44834
2025-06-05,MRO-0043,ISSUE,-1,WO-73361
2025-06-07,MRO-0043,ISSUE,-1,WO-65229
2025-06-12,MRO-0043,ISSUE,-1,WO-37813
2025-06-20,MRO-0043,RECEIPT,5,PO-84401
2025-07-04,MRO-0043,RECEIPT,10,PO-66334
2025-08-21,MRO-0043,ISSUE,-2,WO-94629
2025-08-22,MRO-0043,ISSUE,-1,WO-74599
2025-08-23,MRO-0043,ISSUE,-2,WO-49543
2025-08-23,MRO-0043,ISSUE,-1,WO-95091
2025-08-24,MRO-0043,ISSUE,-1,WO-64927
2025-08-25,MRO-0043,ISSUE,-1,WO-24904
2025-09-01,MRO-0043,ISSUE,-2,WO-28438
2025-09-06,MRO-0043,ISSUE,-1,WO-42121
2025-09-07,MRO-0043,ISSUE,-2,WO-63050
2025-10-02,MRO-0043,ISSUE,-1,WO-94005
2025-10-04,MRO-0043,ISSUE,-1,WO-13163
2025-10-12,MRO-0043,RECEIPT,13,PO-88462
2025-10-23,MRO-0043,ISSUE,-1,WO-80407
2025-10-24,MRO-0043,ISSUE,-1,WO-40228
2025-10-24,MRO-0043,RECEIPT,13,PO-89459
2025-10-27,MRO-0043,ISSUE,-1,WO-57658
2025-11-06,MRO-0043,ISSUE,-2,WO-15906
2025-11-13,MRO-0043,ISSUE,-2,WO-78508
2025-11-19,MRO-0043,ISSUE,-3,WO-23821
2025-01-01,MRO-0044,OPENING,2,OPEN
2025-01-03,MRO-0044,ISSUE,-5,WO-75814
2025-01-08,MRO-0044,ISSUE,-1,WO-71189
2025-01-17,MRO-0044,ISSUE,-1,WO-29173
2025-01-21,MRO-0044,RECEIPT,21,PO-84842
2025-01-30,MRO-0044,ISSUE,-1,WO-56780
2025-02-03,MRO-0044,ISSUE,-2,WO-84488
2025-02-04,MRO-0044,ISSUE,-2,WO-90745
2025-02-24,MRO-0044,RECEIPT,10,PO-84624
2025-03-03,MRO-0044,RECEIPT,13,PO-98956
2025-03-15,MRO-0044,ISSUE,-2,WO-31085
2025-03-24,MRO-0044,ISSUE,-1,WO-52488
2025-04-19,MRO-0044,ISSUE,-1,WO-11467
2025-05-11,MRO-0044,ISSUE,-2,WO-68102
2025-05-28,MRO-0044,ISSUE,-1,WO-18159
2025-05-30,MRO-0044,ISSUE,-2,WO-37558
2025-06-09,MRO-0044,ISSUE,-1,WO-69882
2025-06-26,MRO-0044,ISSUE,-1,WO-59613
2025-07-02,MRO-0044,ISSUE,-3,WO-83408
2025-07-07,MRO-0044,ISSUE,-1,WO-28435
